1443552609594,299,Hello json,200,OK,Benchmark 1-10,text,true,270,12,12,http://cloud.test.itcrowd/json,299
1443552609752,144,Multiple DB 5,200,OK,Benchmark 1-7,text,true,403,13,13,http://cloud.test.itcrowd/db?queries=5,144
1443552609562,382,Multiple DB 500,200,OK,Benchmark 1-2,text,true,16127,13,13,http://cloud.test.itcrowd/db?queries=500,243
1443552609804,149,simple DB,200,OK,Benchmark 1-9,text,true,274,13,13,http://cloud.test.itcrowd/db,149
1443552609695,298,Hello json,200,OK,Benchmark 1-11,text,true,270,13,13,http://cloud.test.itcrowd/json,298
1443552609841,155,Multiple DB 50,200,OK,Benchmark 1-6,text,true,1835,14,14,http://cloud.test.itcrowd/db?queries=50,155
1443552609860,143,Multiple DB 5,200,OK,Benchmark 1-8,text,true,403,14,14,http://cloud.test.itcrowd/db?queries=5,143
1443552609932,165,Multiple DB 50,200,OK,Benchmark 1-7,text,true,1832,15,15,http://cloud.test.itcrowd/db?queries=50,165
1443552609795,317,Hello json,200,OK,Benchmark 1-12,text,true,270,15,15,http://cloud.test.itcrowd/json,317
1443552609930,188,Multiple DB 50,200,OK,Benchmark 1-3,text,true,1833,15,15,http://cloud.test.itcrowd/db?queries=50,188
1443552609931,192,Fortunes,200,OK,Benchmark 1-1,text,true,2491,15,15,http://cloud.test.itcrowd/fortunes,192
1443552609931,204,simple DB,200,OK,Benchmark 1-10,text,true,274,15,15,http://cloud.test.itcrowd/db,204
1443552609984,162,Fortunes,200,OK,Benchmark 1-2,text,true,2491,15,15,http://cloud.test.itcrowd/fortunes,162
1443552609985,165,Multiple DB 5,200,OK,Benchmark 1-9,text,true,403,15,15,http://cloud.test.itcrowd/db?queries=5,165
1443552609895,273,Hello json,200,OK,Benchmark 1-13,text,true,270,15,15,http://cloud.test.itcrowd/json,273
1443552610034,153,Multiple DB 50,200,OK,Benchmark 1-8,text,true,1832,15,15,http://cloud.test.itcrowd/db?queries=50,153
1443552610033,154,simple DB,200,OK,Benchmark 1-11,text,true,274,15,15,http://cloud.test.itcrowd/db,154
1443552609859,389,Multiple DB 500,200,OK,Benchmark 1-4,text,true,16126,16,16,http://cloud.test.itcrowd/db?queries=500,241
1443552609909,396,Multiple DB 500,200,OK,Benchmark 1-5,text,true,16115,17,17,http://cloud.test.itcrowd/db?queries=500,257
1443552610177,145,simple DB,200,OK,Benchmark 1-12,text,true,274,17,17,http://cloud.test.itcrowd/db,145
1443552610034,375,Multiple DB 500,200,OK,Benchmark 1-6,text,true,16129,18,18,http://cloud.test.itcrowd/db?queries=500,231
1443552610208,292,Multiple DB 5,200,OK,Benchmark 1-10,text,true,403,19,19,http://cloud.test.itcrowd/db?queries=5,292
1443552610232,282,simple DB,200,OK,Benchmark 1-13,text,true,274,19,19,http://cloud.test.itcrowd/db,282
1443552610147,380,Multiple DB 500,200,OK,Benchmark 1-7,text,true,16118,19,19,http://cloud.test.itcrowd/db?queries=500,241
1443552610208,325,Multiple DB update 500,500,Internal Server Error,Benchmark 1-2,text,false,848,19,19,http://cloud.test.itcrowd/updates?queries=500,325
1443552610232,340,Multiple DB 50,200,OK,Benchmark 1-9,text,true,1835,19,19,http://cloud.test.itcrowd/db?queries=50,340
1443552610096,477,Hello json,200,OK,Benchmark 1-15,text,true,270,19,19,http://cloud.test.itcrowd/json,477
1443552610233,354,Multiple DB 5,200,OK,Benchmark 1-11,text,true,402,19,19,http://cloud.test.itcrowd/db?queries=5,354
1443552610276,312,Fortunes,200,OK,Benchmark 1-4,text,true,2491,19,19,http://cloud.test.itcrowd/fortunes,312
1443552610196,396,Hello json,200,OK,Benchmark 1-16,text,true,270,19,19,http://cloud.test.itcrowd/json,396
1443552610351,255,Fortunes,200,OK,Benchmark 1-5,text,true,2491,20,20,http://cloud.test.itcrowd/fortunes,255
1443552610352,256,Multiple DB 5,200,OK,Benchmark 1-12,text,true,403,20,20,http://cloud.test.itcrowd/db?queries=5,256
1443552610177,432,Multiple DB 500,200,OK,Benchmark 1-3,text,true,16163,20,20,http://cloud.test.itcrowd/db?queries=500,290
1443552610297,323,Hello json,200,OK,Benchmark 1-17,text,true,270,20,20,http://cloud.test.itcrowd/json,323
1443552610435,185,Fortunes,200,OK,Benchmark 1-6,text,true,2491,20,20,http://cloud.test.itcrowd/fortunes,185
1443552610398,279,Hello json,200,OK,Benchmark 1-18,text,true,270,20,20,http://cloud.test.itcrowd/json,279
1443552610208,497,Multiple DB update 500,200,OK,Benchmark 1-1,text,true,16149,21,21,http://cloud.test.itcrowd/updates?queries=500,347
1443552610553,168,Multiple DB 50,200,OK,Benchmark 1-10,text,true,1828,21,21,http://cloud.test.itcrowd/db?queries=50,168
1443552610577,144,Multiple DB 5,200,OK,Benchmark 1-13,text,true,402,21,21,http://cloud.test.itcrowd/db?queries=5,144
1443552610577,149,Fortunes,200,OK,Benchmark 1-7,text,true,2491,21,21,http://cloud.test.itcrowd/fortunes,148
1443552610233,522,Multiple DB 500,200,OK,Benchmark 1-8,text,true,16133,21,21,http://cloud.test.itcrowd/db?queries=500,386
1443552610601,160,Multiple DB update 50,200,OK,Benchmark 1-2,text,true,1834,21,21,http://cloud.test.itcrowd/updates?queries=50,160
1443552610628,148,simple DB,200,OK,Benchmark 1-15,text,true,274,21,21,http://cloud.test.itcrowd/db,148
1443552610498,280,Hello json,200,OK,Benchmark 1-19,text,true,270,21,21,http://cloud.test.itcrowd/json,280
1443552610649,145,simple DB,200,OK,Benchmark 1-16,text,true,274,21,21,http://cloud.test.itcrowd/db,145
1443552610651,154,simple DB,200,OK,Benchmark 1-17,text,true,274,22,22,http://cloud.test.itcrowd/db,153
1443552610650,175,Multiple DB 50,200,OK,Benchmark 1-12,text,true,1831,22,22,http://cloud.test.itcrowd/db?queries=50,175
1443552610650,263,Fortunes,200,OK,Benchmark 1-3,text,true,2491,23,23,http://cloud.test.itcrowd/fortunes,263
1443552610649,304,Multiple DB 50,200,OK,Benchmark 1-11,text,true,1836,23,23,http://cloud.test.itcrowd/db?queries=50,304
1443552610596,374,Hello json,200,OK,Benchmark 1-20,text,true,270,23,23,http://cloud.test.itcrowd/json,374
1443552610734,259,simple DB,200,OK,Benchmark 1-18,text,true,273,23,23,http://cloud.test.itcrowd/db,259
1443552610651,366,Multiple DB update 500,500,Internal Server Error,Benchmark 1-6,text,false,848,24,24,http://cloud.test.itcrowd/updates?queries=500,366
1443552610761,286,Multiple DB update 50,500,Internal Server Error,Benchmark 1-1,text,false,848,24,24,http://cloud.test.itcrowd/updates?queries=50,286
1443552610627,445,Multiple DB 500,200,OK,Benchmark 1-9,text,true,16136,24,24,http://cloud.test.itcrowd/db?queries=500,302
1443552610786,286,Multiple DB 50,200,OK,Benchmark 1-13,text,true,1832,24,24,http://cloud.test.itcrowd/db?queries=50,286
1443552610810,293,Fortunes,200,OK,Benchmark 1-8,text,true,2491,25,25,http://cloud.test.itcrowd/fortunes,292
1443552610810,318,Multiple DB update 5,200,OK,Benchmark 1-2,text,true,403,25,25,http://cloud.test.itcrowd/updates?queries=5,317
1443552610697,443,Hello json,200,OK,Benchmark 1-21,text,true,270,25,25,http://cloud.test.itcrowd/json,443
1443552610836,324,simple DB,200,OK,Benchmark 1-19,text,true,272,25,25,http://cloud.test.itcrowd/db,324
1443552610835,349,Multiple DB 5,200,OK,Benchmark 1-15,text,true,404,25,25,http://cloud.test.itcrowd/db?queries=5,349
1443552610650,549,Multiple DB update 500,200,OK,Benchmark 1-5,text,true,16140,25,25,http://cloud.test.itcrowd/updates?queries=500,409
1443552610858,346,Multiple DB 5,200,OK,Benchmark 1-16,text,true,398,25,25,http://cloud.test.itcrowd/db?queries=5,346
1443552610858,386,Multiple DB 5,200,OK,Benchmark 1-17,text,true,404,25,25,http://cloud.test.itcrowd/db?queries=5,386
1443552610797,449,Hello json,200,OK,Benchmark 1-22,text,true,270,25,25,http://cloud.test.itcrowd/json,449
1443552610649,710,Multiple DB update 500,200,OK,Benchmark 1-4,text,true,16139,26,26,http://cloud.test.itcrowd/updates?queries=500,563
1443552610786,603,Multiple DB 500,200,OK,Benchmark 1-10,text,true,16152,26,26,http://cloud.test.itcrowd/db?queries=500,447
1443552611020,375,simple DB,200,OK,Benchmark 1-20,text,true,273,26,26,http://cloud.test.itcrowd/db,375
1443552610898,512,Hello json,200,OK,Benchmark 1-23,text,true,270,27,27,http://cloud.test.itcrowd/json,512
1443552611042,382,Multiple DB 5,200,OK,Benchmark 1-18,text,true,403,27,27,http://cloud.test.itcrowd/db?queries=5,381
1443552610997,442,Hello json,200,OK,Benchmark 1-24,text,true,270,27,27,http://cloud.test.itcrowd/json,442
1443552611068,381,Multiple DB update 5,200,OK,Benchmark 1-1,text,true,402,27,27,http://cloud.test.itcrowd/updates?queries=5,381
1443552609996,1453,Hello json,200,OK,Benchmark 1-14,text,true,270,27,27,http://cloud.test.itcrowd/json,1453
1443552611153,308,Fortunes,200,OK,Benchmark 1-9,text,true,2491,27,27,http://cloud.test.itcrowd/fortunes,308
1443552610786,712,Multiple DB update 500,200,OK,Benchmark 1-7,text,true,16147,27,27,http://cloud.test.itcrowd/updates?queries=500,577
1443552611044,486,Multiple DB update 50,200,OK,Benchmark 1-6,text,true,1831,27,27,http://cloud.test.itcrowd/updates?queries=50,486
1443552610859,678,Multiple DB 500,200,OK,Benchmark 1-12,text,true,16139,27,27,http://cloud.test.itcrowd/db?queries=500,537
1443552611195,358,simple DB,200,OK,Benchmark 1-21,text,true,274,27,27,http://cloud.test.itcrowd/db,358
1443552611097,457,Hello json,200,OK,Benchmark 1-25,text,true,270,27,27,http://cloud.test.itcrowd/json,457
1443552611219,337,Multiple DB 5,200,OK,Benchmark 1-19,text,true,401,27,27,http://cloud.test.itcrowd/db?queries=5,337
1443552610996,574,Multiple DB 500,200,OK,Benchmark 1-11,text,true,16151,27,27,http://cloud.test.itcrowd/db?queries=500,426
1443552611246,342,Multiple DB 50,200,OK,Benchmark 1-15,text,true,1831,27,27,http://cloud.test.itcrowd/db?queries=50,342
1443552611268,337,Multiple DB update 50,200,OK,Benchmark 1-5,text,true,1834,28,28,http://cloud.test.itcrowd/updates?queries=50,337
1443552611270,354,simple DB,200,OK,Benchmark 1-22,text,true,274,28,28,http://cloud.test.itcrowd/db,354
1443552611270,362,Multiple DB 50,200,OK,Benchmark 1-17,text,true,1831,28,28,http://cloud.test.itcrowd/db?queries=50,362
1443552611197,442,Hello json,200,OK,Benchmark 1-26,text,true,270,28,28,http://cloud.test.itcrowd/json,442
1443552611268,372,Multiple DB 50,200,OK,Benchmark 1-16,text,true,1832,28,28,http://cloud.test.itcrowd/db?queries=50,372
1443552611298,364,Hello json,200,OK,Benchmark 1-27,text,true,270,28,28,http://cloud.test.itcrowd/json,364
1443552611438,224,Fortunes,200,OK,Benchmark 1-10,text,true,2491,28,28,http://cloud.test.itcrowd/fortunes,224
1443552610941,728,Multiple DB update 500,200,OK,Benchmark 1-3,text,true,16167,28,28,http://cloud.test.itcrowd/updates?queries=500,587
1443552611463,220,Multiple DB 5,200,OK,Benchmark 1-20,text,true,403,28,28,http://cloud.test.itcrowd/db?queries=5,220
1443552611464,221,simple DB,200,OK,Benchmark 1-23,text,true,274,28,28,http://cloud.test.itcrowd/db,221
1443552611386,304,Multiple DB update 50,200,OK,Benchmark 1-4,text,true,1835,28,28,http://cloud.test.itcrowd/updates?queries=50,304
1443552611488,207,simple DB,200,OK,Benchmark 1-24,text,true,274,28,28,http://cloud.test.itcrowd/db,207
1443552611490,210,simple DB,200,OK,Benchmark 1-14,text,true,274,29,29,http://cloud.test.itcrowd/db,210
1443552611399,311,Hello json,200,OK,Benchmark 1-28,text,true,270,29,29,http://cloud.test.itcrowd/json,311
1443552611152,572,Multiple DB 500,200,OK,Benchmark 1-13,text,true,16143,29,29,http://cloud.test.itcrowd/db?queries=500,434
1443552611488,237,Multiple DB 50,200,OK,Benchmark 1-18,text,true,1830,29,29,http://cloud.test.itcrowd/db?queries=50,237
1443552611575,158,Multiple DB update 5,200,OK,Benchmark 1-6,text,true,404,29,29,http://cloud.test.itcrowd/updates?queries=5,158
1443552611525,211,Multiple DB update 50,200,OK,Benchmark 1-7,text,true,1840,29,29,http://cloud.test.itcrowd/updates?queries=50,211
1443552611614,150,simple DB,200,OK,Benchmark 1-25,text,true,274,29,29,http://cloud.test.itcrowd/db,149
1443552611614,154,Multiple DB 5,200,OK,Benchmark 1-21,text,true,404,29,29,http://cloud.test.itcrowd/db?queries=5,154
1443552611614,164,Fortunes,200,OK,Benchmark 1-12,text,true,2491,29,29,http://cloud.test.itcrowd/fortunes,164
1443552611498,282,Hello json,200,OK,Benchmark 1-29,text,true,270,29,29,http://cloud.test.itcrowd/json,282
1443552611657,157,Fortunes,200,OK,Benchmark 1-11,text,true,2491,30,30,http://cloud.test.itcrowd/fortunes,157
1443552611656,163,Multiple DB 50,200,OK,Benchmark 1-19,text,true,1837,30,30,http://cloud.test.itcrowd/db?queries=50,163
1443552611173,652,Multiple DB update 500,200,OK,Benchmark 1-8,text,true,16150,30,30,http://cloud.test.itcrowd/updates?queries=500,513
1443552611708,157,Multiple DB update 5,200,OK,Benchmark 1-5,text,true,404,29,29,http://cloud.test.itcrowd/updates?queries=5,157
1443552611599,288,Hello json,200,OK,Benchmark 1-30,text,true,270,29,29,http://cloud.test.itcrowd/json,288
1443552611731,161,Multiple DB 5,200,OK,Benchmark 1-22,text,true,404,29,29,http://cloud.test.itcrowd/db?queries=5,161
1443552611758,156,simple DB,200,OK,Benchmark 1-26,text,true,274,29,29,http://cloud.test.itcrowd/db,156
1443552611782,175,Multiple DB 50,200,OK,Benchmark 1-20,text,true,1833,29,29,http://cloud.test.itcrowd/db?queries=50,175
1443552611781,194,simple DB,200,OK,Benchmark 1-27,text,true,274,29,29,http://cloud.test.itcrowd/db,194
1443552611490,530,Multiple DB update 500,200,OK,Benchmark 1-9,text,true,16136,30,30,http://cloud.test.itcrowd/updates?queries=500,379
1443552611781,241,Multiple DB update 50,200,OK,Benchmark 1-3,text,true,1829,30,30,http://cloud.test.itcrowd/updates?queries=50,241
1443552611803,248,Multiple DB 5,200,OK,Benchmark 1-24,text,true,402,30,30,http://cloud.test.itcrowd/db?queries=5,248
1443552611802,263,Multiple DB 5,200,OK,Benchmark 1-23,text,true,402,30,30,http://cloud.test.itcrowd/db?queries=5,263
1443552611803,271,Multiple DB 5,200,OK,Benchmark 1-14,text,true,403,30,30,http://cloud.test.itcrowd/db?queries=5,270
1443552611802,290,Multiple DB update 5,200,OK,Benchmark 1-4,text,true,404,30,30,http://cloud.test.itcrowd/updates?queries=5,290
1443552611692,418,Multiple DB 500,200,OK,Benchmark 1-15,text,true,16139,30,30,http://cloud.test.itcrowd/db?queries=500,279
1443552611821,289,Fortunes,200,OK,Benchmark 1-13,text,true,2491,30,30,http://cloud.test.itcrowd/fortunes,287
1443552611821,290,simple DB,200,OK,Benchmark 1-28,text,true,274,30,30,http://cloud.test.itcrowd/db,290
1443552611852,283,simple DB,200,OK,Benchmark 1-29,text,true,274,30,30,http://cloud.test.itcrowd/db,283
1443552611831,309,Multiple DB update 5,200,OK,Benchmark 1-7,text,true,403,30,30,http://cloud.test.itcrowd/updates?queries=5,309
1443552611699,459,Hello json,200,OK,Benchmark 1-31,text,true,270,29,29,http://cloud.test.itcrowd/json,459
1443552611853,309,Multiple DB 5,200,OK,Benchmark 1-25,text,true,404,29,29,http://cloud.test.itcrowd/db?queries=5,309
1443552611852,357,Multiple DB 50,200,OK,Benchmark 1-21,text,true,1835,30,30,http://cloud.test.itcrowd/db?queries=50,357
1443552611758,465,Multiple DB 500,200,OK,Benchmark 1-16,text,true,16153,30,30,http://cloud.test.itcrowd/db?queries=500,325
1443552611731,495,Multiple DB 500,200,OK,Benchmark 1-17,text,true,16134,30,30,http://cloud.test.itcrowd/db?queries=500,357
1443552611856,417,Multiple DB update 50,200,OK,Benchmark 1-8,text,true,1832,30,30,http://cloud.test.itcrowd/updates?queries=50,417
1443552611799,490,Hello json,200,OK,Benchmark 1-32,text,true,270,30,30,http://cloud.test.itcrowd/json,490
1443552611942,352,simple DB,200,OK,Benchmark 1-30,text,true,274,30,30,http://cloud.test.itcrowd/db,352
1443552611958,362,Multiple DB 50,200,OK,Benchmark 1-22,text,true,1835,31,31,http://cloud.test.itcrowd/db?queries=50,362
1443552611964,378,Multiple DB 5,200,OK,Benchmark 1-26,text,true,403,31,31,http://cloud.test.itcrowd/db?queries=5,378
1443552611781,594,Multiple DB update 500,200,OK,Benchmark 1-10,text,true,16125,31,31,http://cloud.test.itcrowd/updates?queries=500,435
1443552611821,597,Multiple DB 500,200,OK,Benchmark 1-18,text,true,16146,32,32,http://cloud.test.itcrowd/db?queries=500,451
1443552611980,472,Multiple DB 5,200,OK,Benchmark 1-27,text,true,403,32,32,http://cloud.test.itcrowd/db?queries=5,472
1443552612028,439,Multiple DB update 5,200,OK,Benchmark 1-3,text,true,404,32,32,http://cloud.test.itcrowd/updates?queries=5,439
1443552612021,458,Multiple DB update 50,200,OK,Benchmark 1-9,text,true,1831,31,31,http://cloud.test.itcrowd/updates?queries=50,458
1443552612052,437,Multiple DB 50,200,OK,Benchmark 1-24,text,true,1833,31,31,http://cloud.test.itcrowd/db?queries=50,437
1443552611899,590,Hello json,200,OK,Benchmark 1-33,text,true,270,31,31,http://cloud.test.itcrowd/json,590
1443552612067,439,Multiple DB 50,200,OK,Benchmark 1-23,text,true,1831,32,32,http://cloud.test.itcrowd/db?queries=50,439
1443552612075,457,Multiple DB 50,200,OK,Benchmark 1-14,text,true,1832,32,32,http://cloud.test.itcrowd/db?queries=50,449
1443552612112,450,Fortunes,200,OK,Benchmark 1-15,text,true,2491,32,32,http://cloud.test.itcrowd/fortunes,450
1443552611856,711,Multiple DB 500,200,OK,Benchmark 1-19,text,true,16120,32,32,http://cloud.test.itcrowd/db?queries=500,574
1443552612000,579,Hello json,200,OK,Benchmark 1-34,text,true,270,32,32,http://cloud.test.itcrowd/json,579
1443552612136,463,Multiple DB 5,200,OK,Benchmark 1-29,text,true,404,32,32,http://cloud.test.itcrowd/db?queries=5,463
1443552611852,747,Multiple DB update 500,200,OK,Benchmark 1-12,text,true,16143,32,32,http://cloud.test.itcrowd/updates?queries=500,598
1443552612118,481,Multiple DB 5,200,OK,Benchmark 1-28,text,true,404,32,32,http://cloud.test.itcrowd/db?queries=5,481
1443552612159,446,simple DB,200,OK,Benchmark 1-31,text,true,273,33,33,http://cloud.test.itcrowd/db,446
1443552612224,406,Fortunes,200,OK,Benchmark 1-16,text,true,2491,33,33,http://cloud.test.itcrowd/fortunes,406
1443552612166,474,Multiple DB 50,200,OK,Benchmark 1-25,text,true,1835,33,33,http://cloud.test.itcrowd/db?queries=50,474
1443552612100,564,Hello json,200,OK,Benchmark 1-35,text,true,270,33,33,http://cloud.test.itcrowd/json,563
1443552612230,442,Fortunes,200,OK,Benchmark 1-17,text,true,2491,33,33,http://cloud.test.itcrowd/fortunes,442
1443552612274,423,Multiple DB update 5,200,OK,Benchmark 1-8,text,true,404,33,33,http://cloud.test.itcrowd/updates?queries=5,423
1443552612290,408,simple DB,200,OK,Benchmark 1-32,text,true,274,33,33,http://cloud.test.itcrowd/db,408
1443552611971,729,Multiple DB 500,200,OK,Benchmark 1-20,text,true,16107,33,33,http://cloud.test.itcrowd/db?queries=500,583
1443552612299,426,Multiple DB 5,200,OK,Benchmark 1-30,text,true,401,33,33,http://cloud.test.itcrowd/db?queries=5,426
1443552611856,907,Multiple DB update 500,200,OK,Benchmark 1-11,text,true,16147,33,33,http://cloud.test.itcrowd/updates?queries=500,738
1443552612200,566,Hello json,200,OK,Benchmark 1-36,text,true,270,33,33,http://cloud.test.itcrowd/json,566
1443552612343,423,Multiple DB 50,200,OK,Benchmark 1-26,text,true,1834,33,33,http://cloud.test.itcrowd/db?queries=50,423
1443552612301,474,Hello json,200,OK,Benchmark 1-37,text,true,270,33,33,http://cloud.test.itcrowd/json,474
1443552612421,360,Fortunes,200,OK,Benchmark 1-18,text,true,2491,33,33,http://cloud.test.itcrowd/fortunes,360
1443552612480,321,Multiple DB update 5,200,OK,Benchmark 1-9,text,true,403,34,34,http://cloud.test.itcrowd/updates?queries=5,321
1443552612376,426,Multiple DB update 50,200,OK,Benchmark 1-10,text,true,1836,34,34,http://cloud.test.itcrowd/updates?queries=50,426
1443552612490,324,simple DB,200,OK,Benchmark 1-33,text,true,274,33,33,http://cloud.test.itcrowd/db,324
1443552612453,364,Multiple DB 50,200,OK,Benchmark 1-27,text,true,1835,33,33,http://cloud.test.itcrowd/db?queries=50,363
1443552612210,664,Multiple DB 500,200,OK,Benchmark 1-21,text,true,16132,33,33,http://cloud.test.itcrowd/db?queries=500,523
1443552612401,504,Hello json,200,OK,Benchmark 1-38,text,true,270,34,34,http://cloud.test.itcrowd/json,504
1443552612112,794,Multiple DB update 500,200,OK,Benchmark 1-13,text,true,16144,34,34,http://cloud.test.itcrowd/updates?queries=500,635
1443552612569,408,Fortunes,200,OK,Benchmark 1-19,text,true,2491,34,34,http://cloud.test.itcrowd/fortunes,408
1443552612580,415,simple DB,200,OK,Benchmark 1-34,text,true,273,34,34,http://cloud.test.itcrowd/db,415
1443552612602,437,Multiple DB 50,200,OK,Benchmark 1-29,text,true,1832,35,35,http://cloud.test.itcrowd/db?queries=50,437
1443552612602,460,Multiple DB update 50,200,OK,Benchmark 1-12,text,true,1838,35,35,http://cloud.test.itcrowd/updates?queries=50,460
1443552612602,478,Multiple DB 50,200,OK,Benchmark 1-28,text,true,1830,35,35,http://cloud.test.itcrowd/db?queries=50,478
1443552612610,471,Multiple DB 5,200,OK,Benchmark 1-31,text,true,404,35,35,http://cloud.test.itcrowd/db?queries=5,471
1443552612501,581,Hello json,200,OK,Benchmark 1-39,text,true,270,35,35,http://cloud.test.itcrowd/json,581
1443552612321,779,Multiple DB 500,200,OK,Benchmark 1-22,text,true,16119,36,36,http://cloud.test.itcrowd/db?queries=500,612
1443552612534,571,Multiple DB 500,200,OK,Benchmark 1-14,text,true,16157,36,36,http://cloud.test.itcrowd/db?queries=500,425
1443552612665,448,simple DB,200,OK,Benchmark 1-35,text,true,274,36,36,http://cloud.test.itcrowd/db,448
1443552612707,456,Fortunes,200,OK,Benchmark 1-20,text,true,2491,36,36,http://cloud.test.itcrowd/fortunes,455
1443552612490,687,Multiple DB 500,200,OK,Benchmark 1-24,text,true,16152,36,36,http://cloud.test.itcrowd/db?queries=500,545
1443552612507,679,Multiple DB 500,200,OK,Benchmark 1-23,text,true,16124,36,36,http://cloud.test.itcrowd/db?queries=500,534
1443552612707,489,Multiple DB 5,200,OK,Benchmark 1-32,text,true,402,36,36,http://cloud.test.itcrowd/db?queries=5,489
1443552612727,490,Multiple DB 50,200,OK,Benchmark 1-30,text,true,1834,37,37,http://cloud.test.itcrowd/db?queries=50,490
1443552612601,619,Hello json,200,OK,Benchmark 1-40,text,true,270,37,37,http://cloud.test.itcrowd/json,619
1443552612563,740,Multiple DB update 500,200,OK,Benchmark 1-15,text,true,16142,38,38,http://cloud.test.itcrowd/updates?queries=500,594
1443552612764,539,Multiple DB update 50,200,OK,Benchmark 1-11,text,true,1826,38,38,http://cloud.test.itcrowd/updates?queries=50,539
1443552612771,562,simple DB,200,OK,Benchmark 1-36,text,true,274,38,38,http://cloud.test.itcrowd/db,562
1443552612778,576,simple DB,200,OK,Benchmark 1-37,text,true,274,38,38,http://cloud.test.itcrowd/db,576
1443552612810,596,Multiple DB update 5,200,OK,Benchmark 1-10,text,true,404,39,39,http://cloud.test.itcrowd/updates?queries=5,596
1443552612817,596,Multiple DB 5,200,OK,Benchmark 1-33,text,true,404,38,38,http://cloud.test.itcrowd/db?queries=5,596
1443552612674,752,Multiple DB update 500,500,Internal Server Error,Benchmark 1-17,text,false,848,38,38,http://cloud.test.itcrowd/updates?queries=500,752
1443552612701,736,Hello json,200,OK,Benchmark 1-41,text,true,270,38,38,http://cloud.test.itcrowd/json,736
1443552612875,580,Fortunes,200,OK,Benchmark 1-21,text,true,2491,38,38,http://cloud.test.itcrowd/fortunes,580
1443552612644,822,Multiple DB 500,200,OK,Benchmark 1-25,text,true,16124,38,38,http://cloud.test.itcrowd/db?queries=500,670
1443552612801,675,Hello json,200,OK,Benchmark 1-42,text,true,270,38,38,http://cloud.test.itcrowd/json,675
1443552612906,583,simple DB,200,OK,Benchmark 1-38,text,true,274,38,38,http://cloud.test.itcrowd/db,583
